Date,Close,High,Low,Open,Volume,Daily Return
2023-03-21,270.0341491699219,271.2374583710604,265.8324247282345,271.1191050234136,34558700,0.005693544894886937
2023-03-22,268.5645446777344,277.1948274357684,268.456034042471,269.65934324244984,34873300,-0.005442291268363708
2023-03-23,273.8611145019531,277.21459035555193,271.4347801625903,274.137282393425,36610900,0.019721776121171875
2023-03-24,276.73126220703125,276.79043888196287,271.5136313002802,273.44680624813554,28172000,0.010480303895271215
2023-03-27,272.5986328125,277.6091160958064,271.7503834964028,276.66225903833964,26840200,-0.014933727984225764
2023-03-28,271.46435546875,272.36190859794345,268.3278408733128,272.0166912251704,21878600,-0.004160979576629753
2023-03-29,276.6720886230469,277.29347381680907,274.60081467718567,275.1432775701319,25087000,0.01918385618363949
2023-03-30,280.1636657714844,280.56805983553204,277.62885093593184,280.34122591914473,25053400,0.012619911049988941
2023-03-31,284.3554992675781,285.31222903893445,279.1280253210168,279.84804837782394,32766000,0.014962088265624063
2023-04-03,283.3001708984375,284.32592009457954,280.0650485951288,282.5998633452524,24883300,-0.0037112993132147887
2023-04-04,283.2508544921875,286.4761342820592,281.7615344727472,283.3001884623943,25824300,-0.00017407827921034347
2023-04-05,280.4496459960937,283.2211970642067,279.0490913446103,281.9389957522812,22064800,-0.009889497071829956
2023-04-06,287.6103820800781,288.0837955338459,278.17131004504324,279.33515825227767,29770300,0.025533054458140247
2023-04-10,285.4306640625,285.6377824751488,280.8146715945799,285.25310389446986,23103000,-0.007578718131848405
2023-04-11,278.9603576660156,282.06728401372465,277.78666672359924,281.8404199962601,27276600,-0.022668574933026764
2023-04-12,279.611328125,283.0831873442445,278.10226253028486,280.8935598048498,27403400,0.0023335590204676127
2023-04-13,285.8744201660156,285.9335968410469,279.2956956247164,279.7099323499356,24222700,0.022399278609397832
2023-04-14,282.22509765625,284.53307857876393,279.8086060822283,283.0733168405744,20987900,-0.012765474111486985
2023-04-17,284.8486633300781,287.61037214853826,282.24479912414546,285.9632076307391,23836200,0.009296004131509328
2023-04-18,284.424560546875,287.7681935286541,283.0831823087849,287.58079067185605,20161800,-0.001488870540044207
2023-04-19,284.50347900390625,285.0952458067938,280.646971471538,282.077114711904,17150300,0.00027746709665121827
2023-04-20,282.1954650878906,285.0755272649931,281.1795586202905,281.347245946029,23244400,-0.008112427742874573
2023-04-21,281.8503112792969,282.3533131161385,279.18723997819416,281.1105725956621,21676400,-0.001223101896716372
2023-04-24,277.9148254394531,281.0513397068863,274.90656743425353,278.2304544386979,26611000,-0.01396303527919085
2023-04-25,271.6517639160156,277.7472029891261,271.60242994743777,275.685801623626,45772200,-0.022535902910303607
2023-04-26,291.32879638671875,295.4713447880839,288.7249320401789,292.640616423836,64599200,0.07243476790670322
2023-04-27,300.6593322753906,301.0242952553271,291.21041814980555,291.9205683836729,46462600,0.03202750982531177
2023-04-28,303.0561218261719,304.7032562666543,299.16015312675654,299.8505878659069,36446700,0.007971778333445867
2023-05-01,301.37939453125,304.37781036433915,300.9750004468495,302.77010684100475,21294100,-0.005532728673547815
2023-05-02,301.2314453125,304.9498540934286,299.75196801132864,303.5492991043437,26404400,-0.0004909068816072448
2023-05-03,300.2352905273437,304.387682225692,299.92953425620925,302.42491840130333,22360800,-0.0033069415582522854
2023-05-04,301.2314453125,303.5492991043437,299.24893609691674,302.05007617512933,22519900,0.0033179137049699214
2023-05-05,306.3996887207031,307.70163573887834,300.1069748995604,301.5371480771064,28181200,0.017157051458693395
2023-05-08,304.42706298828125,305.95587404024616,301.902091164432,305.8868245520847,21318600,-0.006438080079839814
2023-05-09,302.7996826171875,305.79809832583857,302.1191206619338,303.78600080160834,21340800,-0.005345715177616728
2023-05-10,308.0370178222656,308.71757975112604,303.4605172760594,304.39750145489603,30078000,0.017296369533185363
2023-05-11,305.8670959472656,306.8632868746228,302.0697952876188,305.8572532341509,31680200,-0.007044354247878193
2023-05-12,304.7427062988281,306.39971349226784,302.40513720450423,306.30107566169744,19758100,-0.003676072592755597
2023-05-15,305.2260131835937,305.65999558742567,303.3816030173291,304.8709530895723,16336500,0.0015859506225281983
2023-05-16,307.4748229980469,309.4178710368507,305.59095164265494,305.59095164265494,26730300,0.0073676872786740955
2023-05-17,310.3809509277344,310.805987665317,307.1585148414656,308.6906682082903,24315000,0.00945159639853177
2023-05-18,314.84881591796875,315.3628418482574,310.104151453686,310.90481320496065,27276000,0.014394778342162518
2023-05-19,314.6708984375,315.07617651189463,312.72360290073794,313.08933355752697,27529500,-0.0005650886122916532
2023-05-22,317.4781799316406,318.8719323650163,314.3447331800345,314.9279294182539,24115700,0.008921325448524753
2023-05-23,311.6263732910156,319.00038207714823,311.61647889634907,316.34138417385367,30797200,-0.0184321537999399
2023-05-24,310.232666015625,312.85211688528767,309.0069373671883,311.1025282287602,23384900,-0.0044723662528045605
2023-05-25,322.1635437011719,323.1322291686583,316.31176281610414,319.5144097615483,43301700,0.03845783823727311
2023-05-26,329.0532531738281,329.5573545984328,320.14708929373114,320.2854600216745,36630600,0.021385751452519752
2023-05-30,327.3925476074219,331.8703347493405,326.710497962256,331.3662333950562,29503100,-0.005046920370451291
2023-05-31,324.6050720214844,332.068040510102,323.557261568481,328.4601155465043,45950600,-0.00851416932458704
2023-06-01,328.7467346191406,329.685797171066,320.9773419232305,322.1733872531787,26773900,0.012759081587554899
2023-06-02,331.5342712402344,333.6100732849535,328.71711347710425,330.3975318385058,25864000,0.008479283069756205
2023-06-05,332.06805419921875,334.6578520031515,330.80280831921186,331.3563515063498,21307100,0.001610038554951121
2023-06-06,329.8340759277344,331.50459980034327,328.34150034369713,331.46505238445627,20396200,-0.0067274712012620475
2023-06-07,319.6528015136719,330.6347357358875,318.7829393642212,327.8274725409219,40717100,-0.030867867079607536
2023-06-08,321.5111389160156,322.87523818509703,319.62314950969096,320.2063456876908,23277700,0.005813612123979128
2023-06-09,323.0235290527344,326.1866287534683,320.6709553622718,321.2442571905946,22514900,0.004704005409634782
2023-06-12,328.0251770019531,328.272295557753,321.4122820354807,324.7928469859533,24260300,0.015483850244240926
2023-06-13,330.43707275390625,333.0960709582145,326.5820291272008,330.6149908830217,22951300,0.007352776314297316
2023-06-14,333.4519348144531,335.1323532818647,328.97414719940065,330.4865117537338,26003800,0.00912386142214805
2023-06-15,344.087890625,345.80782615776803,333.31352739056973,333.5902989724616,38899100,0.031896518508627514
2023-06-16,338.3843688964844,347.4190378119498,338.0087740294845,347.2707727110499,46533600,-0.01657576998177923
2023-06-20,334.1537170410156,338.1372671679203,331.9889559626245,335.39920428223814,26375400,-0.012502503792552466
2023-06-21,329.7154846191406,333.83743571716536,328.2426675673344,332.4930949848668,25117800,-0.013282008236138343
2023-06-22,335.79461669921875,336.1998948070942,329.4980398467398,330.269048641618,23556800,0.018437508590475327
2023-06-23,331.1586303710937,334.06474706177283,329.6067487340244,330.5062337501413,23084700,-0.013806017421290728
2023-06-26,324.8126525878906,332.236073875563,324.70390473147376,329.8736360460797,21520600,-0.0191629545516957
2023-06-27,330.7138061523437,332.2755820484037,325.50452803558795,328.03501946581,24354100,0.018167868515701624
2023-06-28,331.9790954589844,334.084550517697,329.96259946623746,330.8028086437021,20259500,0.003825934336886494
2023-06-29,331.18829345703125,332.2360737742662,328.7863082108704,330.8522158237522,16997000,-0.0023820837298800246
2023-06-30,336.61505126953125,338.7798124300312,333.3135506813242,333.85719948758003,26823800,0.016385717489751928
2023-07-03,334.09442138671875,336.9708852401349,332.6908047635794,335.28060262151536,12508700,-0.00748816748777581
2023-07-05,334.2525634765625,337.7122233709409,330.8719984154976,331.22783466788746,18172400,0.0004733454967231765
2023-07-06,337.33660888671875,339.03678586609493,331.6331231134423,333.4123647627666,28161200,0.009226691870599435
2023-07-07,333.33331298828125,337.850647892048,333.11584743020944,335.40911510335906,21185300,-0.011867362726059372
2023-07-10,328.00543212890625,331.3662690704481,323.8143105144477,330.7435253999172,32791400,-0.015983643553689197
2023-07-11,328.6380310058594,329.02352027231524,323.23107571915307,327.2442787108393,26698200,0.001928623172022581
2023-07-12,333.31353759765625,337.71223002191914,331.8011731635339,332.7204469994857,29995300,0.014226918830686053
2023-07-13,338.7106018066406,339.7781407604892,335.1125409329444,335.64632549278923,20567200,0.016192154233768852
2023-07-14,341.2608947753906,347.3795537707813,340.3416208162638,343.58381566607,28302200,0.007529415835072939
2023-07-17,341.7452087402344,342.990665765801,338.2558958910491,341.69576692889177,20363900,0.0014191897526452113
2023-07-18,355.3466186523437,362.5526047903605,338.2262665964654,341.8440560109068,64872700,0.039799855460294076
2023-07-19,350.9874572753906,358.2824027706393,348.377900689894,357.5805944318739,39732900,-0.01226735009744917
2023-07-20,342.8720703125,353.8441409060029,341.3893588854277,349.4948600864259,33778400,-0.023121586810787798
2023-07-21,339.80780029296875,346.2625362851219,335.91320912576265,345.1257968698056,69368900,-0.008937065118014509
2023-07-24,341.13232421875,342.92149031284805,338.3646084639406,341.86381565568047,26678100,0.0038978620403631314
2023-07-25,346.9347229003906,347.83423813906484,341.09283612999536,343.1093019955314,41637700,0.017009231520141332
2023-07-26,333.8769226074219,340.6974187800111,329.27062917505475,337.50463622626046,58383700,-0.03763762872682486
2023-07-27,326.9082336425781,337.3959318690252,325.2574682283155,336.55575281601193,39635300,-0.020872029460501706
2023-07-28,334.47003173828125,336.0911440101426,329.3299836672118,329.82422079899777,28484900,0.02313125616765821
2023-07-31,332.0482788085937,333.80776174298603,329.5177570105008,333.0367530451251,25446000,-0.0072405677635792864
2023-08-01,332.46343994140625,334.6380954513858,329.85388349527227,331.32670053812484,18311900,0.0012503035230364556
2023-08-02,323.725341796875,329.7846942423864,322.59846658551965,329.7846942423864,27761300,-0.02628288435585957
2023-08-03,322.8950500488281,326.07793881286455,322.19324167360134,322.24265332709894,18253700,-0.0025648030624919604
2023-08-04,324.0021057128906,331.2772922665629,323.468321143029,328.05485638688526,23727700,0.0034285309232677808
2023-08-07,326.30523681640625,327.29371111677887,323.74509199834216,324.5853011868272,17741500,0.007108383133646923
2023-08-08,322.2920837402344,324.96097683303435,319.2772487211258,323.19159911349885,22327600,-0.012298770057526998
2023-08-09,318.5160827636719,323.3398119813317,317.3496601701691,322.70720411911464,22373300,-0.011716083537459565
2023-08-10,319.2079772949219,324.47656185747303,317.47814738461386,322.26235905950784,20113700,0.002172243628160375
2023-08-11,317.3101501464844,318.69400815708644,315.5308782764169,316.56879440875014,24342600,-0.00594542518805552
2023-08-14,320.3052062988281,320.3249649242418,316.3908265264189,317.685755554102,18836100,0.009438891730885635
2023-08-15,318.1503295898437,321.3431124974694,317.20140269076705,319.27720479224416,16966300,-0.0067275731602503
2023-08-16,317.3777160644531,321.3598154454376,316.7833697149334,317.77393688756257,20698900,-0.002428454266844904
2023-08-17,313.8908996582031,318.8338196904496,313.22720641667973,317.5163787813706,21257200,-0.01098633026126472
2023-08-18,313.49468994140625,315.3767614049802,308.61117111318896,311.5234408357638,24744800,-0.0012622529586818754
2023-08-21,318.84375,319.72533901894826,314.04940875807927,314.9309977770275,24040000,0.017062681538859703
2023-08-22,319.418212890625,323.00406044271085,318.4276459323823,322.4295449080001,16102000,0.0018017066059001774
2023-08-23,323.9154357910156,326.0946954631443,320.4088198566661,320.7654397256092,21166400,0.014079419140481386
2023-08-24,316.9517517089844,329.8390391710411,316.9418363646179,329.71026061311085,23281400,-0.021498463217801356
2023-08-25,319.9333801269531,322.29090448568866,315.7927865800753,318.4376140983813,21684100,0.00940719968226067
2023-08-28,320.64654541015625,323.0734163876552,318.68521189548767,322.5880482380964,14808500,0.0022291055810435
2023-08-29,325.3121337890625,325.8767642718409,318.843732056944,318.843732056944,19284600,0.014550564931046672
2023-08-30,325.6885681152344,326.6989356833555,323.37064470857354,325.5697048989506,15222100,0.001157148126592622
2023-08-31,324.66827392578125,327.7885541636896,323.69750731033304,326.0946929310608,26411000,-0.0031327295132205224
2023-09-01,325.559814453125,328.8583898761106,323.69754330969545,328.184811445848,14931200,0.0027460044572988895
2023-09-05,330.4036560058594,331.6914114200369,325.55979843195536,325.89658763051284,18553900,0.014878499549678903
2023-09-06,329.7399597167969,331.3050423323038,327.06541662823025,330.2352432347013,17535800,-0.0020087437805189623
2023-09-07,326.7980041503906,329.9380850110211,325.9263002427993,328.16499162095795,18381000,-0.008922047448944315
2023-09-08,331.1168518066406,332.989038125567,326.35222650031665,326.9762886066254,19530100,0.013215648814863812
2023-09-11,334.7522888183594,335.2277719667598,332.2659554221078,334.05887967232275,16583300,0.010979317397719512
2023-09-12,328.6404113769531,333.6130771951455,328.35316870476373,332.65222597060966,17565500,-0.018257910836041003
2023-09-13,332.8899841308594,333.672540620453,328.0461266305685,328.1847903080037,16544400,0.01293076751000033
2023-09-14,335.50506591796875,337.644664105506,333.39515330250424,335.9508029446612,20267000,0.007855693808082265
2023-09-15,327.1050720214844,334.217336610677,326.540441514089,333.74188374525704,37666900,-0.02503686158508911
2023-09-18,325.9560241699219,327.2833805242089,323.2814807713204,324.7078998866131,16834200,-0.0035127790726736663
2023-09-19,325.54986572265625,326.2829059201443,321.44893371923223,323.09327870427745,16505900,-0.0012460528940980709
2023-09-20,317.7441711425781,326.4809794871577,317.4866442743729,326.401747426873,21436500,-0.023976955305298753
2023-09-21,316.5158996582031,322.2810073516276,312.02863196954377,316.24845742778143,35529500,-0.0038655987927591617
2023-09-22,314.0196533203125,318.41777320435824,313.1677499836413,318.28899465802493,21447900,-0.007886638050683237
2023-09-25,314.544677734375,314.6734562909907,312.02862889736053,313.6036269204204,17836000,0.0016719476265611988
2023-09-26,309.19561767578125,312.900328819341,307.09559010844697,312.157403521801,26297600,-0.017005724265062527
2023-09-27,309.8395080566406,311.3352439005283,306.76874383832666,309.3541095957723,19410100,0.0020824692979140025
2023-09-28,310.6814880371094,312.5041279221364,306.53100935907986,308.0564609683584,19683600,0.0027174713313669052
2023-09-29,312.7715148925781,316.45642516083325,312.00878922272284,314.75264879530226,24140300,0.006727233311111025
2023-10-02,318.76446533203125,318.853642968879,312.2069162826865,313.2965460861367,20570000,0.0191607935956426
2023-10-03,310.4338684082031,318.3584059849718,308.27440894395266,317.8036605432631,21033500,-0.026134020036238437
2023-10-04,315.9512939453125,317.02112341032625,311.03808927960966,311.0678050853206,20720100,0.017773271857870476
2023-10-05,316.34747314453125,316.961650097937,311.9295526417263,316.0800309283192,16965600,0.001253924914412119
2023-10-06,324.1730041503906,326.084791429699,313.3163667904676,313.56400856954,25645500,0.02473713770517172
2023-10-09,326.7088623046875,327.1843151862334,320.1314819660079,321.686679635388,19891200,0.007822545745112208
2023-10-10,325.2923278808594,327.97675612056497,324.5791183960633,327.8380622233817,20557100,-0.004335769816084967
2023-10-11,329.2843322753906,329.6805530737714,326.0352733611334,328.08572430592403,20063200,0.012272052097070496
2023-10-12,328.03619384765625,330.48289571466444,325.61920778349804,327.4517629051347,19313100,-0.003790457988418705
2023-10-13,324.6385803222656,330.6810157045469,323.28147794480293,329.2447114865088,21072400,-0.01035743490844343
2023-10-16,329.50225830078125,332.96924318914955,327.4814929300995,327.927229992207,22158000,0.014981823705880748
2023-10-17,328.9277038574219,330.31449173060963,324.32157295768366,326.4810019480552,18338500,-0.001743704113963629
2023-10-18,326.9960632324219,332.4243813643055,325.20313935133987,329.3536175679104,23153600,-0.005872538561961016
2023-10-19,328.1947021484375,333.7022528617968,327.7885660057624,329.0168595486858,25052100,0.0036656065646993863
2023-10-20,323.58856201171875,328.78903919276047,322.38006896236453,328.5909136844565,25012600,-0.014034779070368653
2023-10-23,326.2135925292969,329.59143025678,321.33010356372546,322.3999028221572,24374700,0.008112247544408202
2023-10-24,327.4121398925781,328.7097803654468,324.5097855665259,328.17486567114935,31153600,0.003674118401959525
2023-10-25,337.4564819335937,342.9343163763204,334.4352343674985,341.76542431146135,55053800,0.030677976828565434
2023-10-26,324.79705810546875,338.40744026763304,323.8560072767667,337.3277257655851,37828500,-0.03751424111218027
2023-10-27,326.6989440917969,333.5437666162581,325.3022408050966,327.3130908782091,29856500,0.005855613340286281
2023-10-30,334.128173828125,336.24800185463835,328.69985543651904,330.26496832575384,22828100,0.022740293076186413
2023-10-31,334.9206237792969,335.8022429983136,331.5329012652958,335.6536639809817,20265300,0.0023716944970331166
2023-11-01,342.8055725097656,344.1428441756508,336.44611826051886,336.58481216840323,28158800,0.023542738698780985
2023-11-02,345.0343322753906,345.53950092957126,341.5178010064738,343.96450290123875,24348100,0.006501527233958582
2023-11-03,349.4720458984375,351.0470741224753,344.0536428831068,346.33196525386137,23624000,0.012861658124806219
2023-11-06,353.1668701171875,354.167352513998,350.01687414448827,350.1159368957074,23828300,0.0105725887438326
2023-11-07,357.129150390625,359.0409376119259,354.25651188648914,356.0098047464276,25833900,0.01121928643001735
2023-11-08,359.77398681640625,360.4376498521563,357.1489597884209,358.2683054606333,26767800,0.007405826219697653
2023-11-09,357.2876281738281,361.3489590848818,356.9607241219027,358.8824265984055,24847300,-0.006910890541530268
2023-11-10,366.1829223632813,366.6088589253313,357.66403997374977,358.0800611921268,28042100,0.024896731619056922
2023-11-13,363.2211608886719,364.99428457873927,362.44851970898674,364.7466427874336,19986500,-0.00808820208079264
2023-11-14,366.77728271484375,368.44145847858766,363.884843605172,367.510322951988,27683900,0.009790513904727627
2023-11-15,366.9261474609375,370.36045722030286,364.3851211259324,368.5241827385077,26860100,0.0004058723184594548
2023-11-16,373.3779602050781,373.5566169180965,367.43239928816575,368.2066086689788,27182300,0.017583409601049205
2023-11-17,367.1048583984375,371.5912985753834,364.2760059723192,370.8369298508008,40157000,-0.016800942945842667
2023-11-20,374.6384887695313,376.0578674563183,368.2462866533948,368.46465493529,52465100,0.02052173976656335
2023-11-21,370.3009643554688,373.4275780062099,368.36542575254623,372.8816723956765,28423100,-0.011577893206618284
2023-11-22,375.0454711914063,376.97107425610585,372.1868427122207,375.1943517807251,23345300,0.012812569484380365
2023-11-24,374.6285400390625,375.1645404012978,372.3555592432775,374.5292762251577,10176600,-0.001111681607617765
2023-11-27,375.7997741699219,377.81473568926896,373.40768891461767,373.983370569386,22179200,0.0031263878900877895
2023-11-28,379.85943603515625,380.1571971802301,375.35312552964245,375.5417176852101,20453100,0.010802725664754487
2023-11-29,376.0380554199219,381.4475855335789,374.63851727370974,380.911615402655,28963400,-0.010059986017777134
2023-11-30,376.09759521484375,377.26882955398304,372.6831257280476,375.6806992801835,30554400,0.00015833449318147785
2023-12-01,371.7302551269531,375.3531573911705,368.5539946182593,373.9635547777664,33020400,-0.011612252094820752
2023-12-04,366.4001159667969,366.7772700166467,360.20641104069097,366.3604043806309,32063300,-0.014338728383397004
2023-12-05,369.7550048828125,370.3108459279077,362.90622534848177,363.7300817378277,23065000,0.009156353313817256
2023-12-06,366.0626525878906,371.4027255909399,365.2983786450008,370.7674915987738,21182100,-0.009985942708448547
2023-12-07,368.1966857910156,368.69297460847696,363.6010464947528,365.4968734123832,23118900,0.005829693873544262
2023-12-08,371.4523315429688,371.680605008,365.4968658565483,366.4596673541622,20144800,0.008842137579155418
2023-12-11,368.5440673828125,368.8418588508799,363.3826818047021,365.7450214458004,27708800,-0.00782944112391415
2023-12-12,371.6012268066406,371.6409383942837,367.710309076404,368.0974289010253,24838300,0.008295234395002682
2023-12-13,371.59124755859375,374.83699548980223,368.01796236834986,373.2289944358956,30955500,-2.685472309293946e-05
2023-12-14,363.21392822265625,370.9858281001623,361.4273005886206,370.5391560461205,43277500,-0.022544447402832124
2023-12-15,367.9783020019531,369.6358896194666,363.561319596146,364.1270960940794,78478200,0.013117266186929433
2023-12-18,369.8840026855469,370.2314108719232,365.9434687630156,366.7077728312559,21802900,0.00517883982078815
2023-12-19,370.4895324707031,370.4895324707031,367.0949036791525,368.73265069542646,20603700,0.001637080221798648
2023-12-20,367.8691101074219,373.238958629029,367.77978175717385,372.2166048992151,26316700,-0.00707286477382052
2023-12-21,370.7674255371094,371.6309631567769,367.2934041212111,369.7946886358752,17708000,0.007878659420034406
2023-12-22,371.79974365234375,372.39529633394415,369.9436281893589,370.906429775477,17091100,0.002784274033078571
2023-12-26,371.8791198730469,374.1421955445061,370.7277262449622,372.2165926154239,12673100,0.00021349186506536277
2023-12-27,371.2935180664063,372.2761602183441,370.042860570438,370.916333723745,14905400,-0.0015747101016063692
2023-12-28,372.4945068359375,373.6657410910667,371.382824811336,372.58383518172906,14327000,0.003234607422681668
2023-12-29,373.2488708496094,374.3605528604276,370.7078747417213,373.20915926606216,18723000,0.002025168156383428
