Date,Close,High,Low,Open,Volume,Daily Return
2023-01-04,14.738280296325684,14.84220480254105,14.230650080715,14.556413363429996,431324000,
2023-01-05,14.254631996154783,14.553414458065305,14.137716456811608,14.480467562996974,389168000,-0.03281578925402007
2023-01-06,14.848198890686035,14.999089148527036,14.02379879088621,14.463478526452429,405044000,0.041640281888116526
2023-01-09,15.6166410446167,16.044329449566135,15.129994555598977,15.272891218307487,504231000,0.05175322337665422
2023-01-10,15.897438049316406,15.95039902678866,15.460755377830544,15.495729788044525,384101000,0.017980627453590747
2023-01-11,15.989370346069336,16.016351150116638,15.55168894738224,15.828488058019545,353285000,0.00578283723878914
2023-01-12,16.49899673461914,16.624904587913164,15.480737460195794,16.08829621927698,551409000,0.03187282410248793
2023-01-13,16.886716842651367,16.90970084135266,16.153251110150944,16.26616793733889,447287000,0.023499617235434034
2023-01-17,17.68913459777832,17.715116677928005,16.88671868747473,16.88671868747473,511102000,0.04751768876116036
2023-01-18,17.364368438720703,17.860006250719113,17.269436280025637,17.654156629462626,439624000,-0.018359640900601604
2023-01-19,16.75281524658203,17.184502399032052,16.718841465968847,17.02361820294008,452932000,-0.03521885603250463
2023-01-20,17.826034545898438,17.843022387784448,16.812771625874188,16.998635350456045,564967000,0.0640620268008607
2023-01-23,19.179052352905277,19.23101460784554,17.80505162894163,18.05087123311822,655163000,0.07590122208745265
2023-01-24,19.25099372863769,19.48082796709175,18.806317548740704,18.81331242924297,496204000,0.0037510391237614016
2023-01-25,19.308956146240234,19.3559228713677,18.56649612243926,18.89925428356879,449537000,0.003010879252239196
2023-01-26,19.7876091003418,20.15134488644966,19.26398974543349,19.686682669010118,489535000,0.024789167807746537
2023-01-27,20.350194931030277,20.613004224604143,19.39089374162709,19.44785151118762,542142000,0.028431218134320257
2023-01-30,19.148073196411133,20.12536109403258,19.1360808814918,19.93550056345809,488611000,-0.0590717552678639
2023-01-31,19.52280044555664,19.672691038847766,18.93622720547809,19.156066615240924,498017000,0.01956997162595675
2023-02-01,20.92777633666992,21.176593969760216,19.596743898514525,19.67668566649622,660477000,0.07196589930995523
2023-02-02,21.69322204589844,21.933047390854806,20.68495649158275,20.98473769628761,564276000,0.03657558724417842
2023-02-03,21.08466339111328,21.72919501638303,20.77388862479516,20.984735697077607,429366000,-0.028052939922782016
2023-02-06,21.073671340942383,21.55432070102341,20.77089018549722,20.790876105149728,452197000,-0.0005213291750026938
2023-02-07,22.156885147094727,22.24282308505221,21.13462794002248,21.366459674668576,664150000,0.05140128592818338
2023-02-08,22.188861846923828,22.861373061647623,21.99200451876155,22.370728780682303,559651000,0.001443194727815511
